"Verslagperiode","id","Productgroep","Omzet","Aantal"
201106,20,1,22225.21,11334
201107,20,1,NA,NA
201108,20,1,86476.77,43846
201109,20,1,86185.84,50427
201110,20,1,115855.06,79055
201111,20,1,101082.62,74035
201112,20,1,86538.15,58435
201201,20,1,129320.87,87084
201202,20,1,124929.68,88217
201203,20,1,103836.85,70053
201204,20,1,185631.28,123575
201205,20,1,155715.84,95406
201206,20,1,150818.33,76472
201207,20,1,134106.53,59505
201208,20,1,49256.17,21555
201209,20,1,171031.16,82482
201210,20,1,208303.73,91852
201211,20,1,162215.79,71852
201212,20,1,205208.9,99620
201301,20,1,224936.76,99276
201302,20,1,264872.29,103013
201303,20,1,326581.68,127509
201304,20,1,435166.67,172647
201305,20,1,331899.39,118448
201306,20,1,238104.63,75929
201307,20,1,213288.12,65127
201308,20,1,85476.16,26133
201309,20,1,205491.92,107131
201310,20,1,130508.3,57166
201311,20,1,127874.45,55879
201312,20,1,192230.48,98018
201401,20,1,172340.13,75936
201402,20,1,140587.07,61595
201403,20,1,329210.61,160760
201404,20,1,220145.44,96959
201405,20,1,204136.12,89441
201406,20,1,233470.74,102282
201407,20,1,150330.32,65888
201408,20,1,164076.69,73867
201409,20,1,232511.02,133152
201410,20,1,129749.7,69037
201411,20,1,142339.88,75663
201412,20,1,62823.11,33016
201101,21,1,114494.45,42625
201102,21,1,117768.69,39467
201103,21,1,125690.23,42192
201104,21,1,139846.52,46866
201105,21,1,190228.12,63721
201106,21,1,177609.97,59510
201107,21,1,136189.79,45713
201108,21,1,174885.29,58669
201109,21,1,145725.49,48922
201110,21,1,146869.87,51328
201111,21,1,103916.09,38773
201112,21,1,106643.19,42364
201201,21,1,139962.86,52166
201202,21,1,112493.04,41951
201203,21,1,89721.45,33451
201204,21,1,169174.86,59801
201205,21,1,175232.31,50358
201206,21,1,189840.91,54527
201207,21,1,232603.34,71550
201208,21,1,231514.33,67145
201209,21,1,198460.7,56986
201210,21,1,186384.21,53782
201211,21,1,133580.03,39655
201212,21,1,109509.93,33622
201301,21,1,180573.71,55072
201302,21,1,130807.97,37681
201303,21,1,145614.18,41845
201304,21,1,203251.62,58458
201305,21,1,193931.23,54521
201306,21,1,227667.26,59483
201307,21,1,261314.33,65618
201308,21,1,220562.32,55351
201309,21,1,164811.93,41395
201310,21,1,98951.49,33436
201311,21,1,68665.2,22990
201312,21,1,55940.21,18724
201401,21,1,90936.52,30455
201402,21,1,67723.04,22695
201403,21,1,102585.66,34388
201404,21,1,78854.56,26528
201405,21,1,86115.55,28815
201406,21,1,124550.63,41690
201407,21,1,166571.38,65010
201408,21,1,108399.46,36316
201409,21,1,173736.35,53697
201410,21,1,104294.54,30846
201411,21,1,81797.45,24193
201412,21,1,112061.64,44605
201101,22,1,141586.34,143196
201102,22,1,131297.23,115519
201103,22,1,154581.58,130038
201104,22,1,192766.87,162138
201105,22,1,239879.67,201778
201106,22,1,165427.49,153038
201107,22,1,162833.49,164614
201108,22,1,239328.9,209004
201109,22,1,156656.05,131859
201110,22,1,192387.81,163078
201111,22,1,144382.02,121893
201112,22,1,239954.25,202120
201201,22,1,164398.91,138435
201202,22,1,143229.2,120564
201203,22,1,118295.51,99620
201204,22,1,153306,129062
201205,22,1,149891.23,126102
201206,22,1,125248.07,105435
201207,22,1,178134.49,149843
201208,22,1,158844.52,133612
201209,22,1,102798.96,86503
201210,22,1,116726.18,108702
201211,22,1,86425.8,72796
201212,22,1,157624.03,132697
201301,22,1,131186.91,145707
201302,22,1,111297.43,94441
201303,22,1,119889.21,100937
201304,22,1,164748.94,163094
201305,22,1,133223.68,112108
201306,22,1,150971.86,127003
201307,22,1,210031.46,176746
201308,22,1,125696.32,105753
201309,22,1,134696.34,113432
201310,22,1,93556.94,78781
201311,22,1,90052.06,75868
201312,22,1,138725.32,124079
201401,22,1,116131.22,106877
201402,22,1,82965.05,76259
201403,22,1,149247.98,158748
201404,22,1,105952.06,97371
201405,22,1,150131.66,173841
201406,22,1,157303.88,144912
201407,22,1,100596.92,92345
201408,22,1,120127.88,110407
201409,22,1,122443.34,112542
201410,22,1,40629.1,37393
201411,22,1,37.06,34
201412,22,1,NA,NA
201101,23,1,96958.13,30493
201102,23,1,79073.56,26546
201103,23,1,73797.61,24691
201104,23,1,68262.59,22835
201105,23,1,82426.86,27582
201106,23,1,68145.59,22819
201107,23,1,63669.27,21331
201108,23,1,101192.2,33964
201109,23,1,83139.22,28094
201110,23,1,110983.84,37484
201111,23,1,90190.55,30349
201112,23,1,141997.79,47551
201201,23,1,106526.46,35721
201202,23,1,81511.87,27285
201203,23,1,59607.47,19958
201204,23,1,105448.68,35319
201205,23,1,82018.01,27451
201206,23,1,82708.47,27686
201207,23,1,114556.34,38364
201208,23,1,86077.3,28937
201209,23,1,87360.16,29241
201210,23,1,190847.52,77539
201211,23,1,125079.66,42100
201212,23,1,187754.88,62972
201301,23,1,153874.36,51489
201302,23,1,118019.77,39492
201303,23,1,122843.01,41159
201304,23,1,132783.08,44461
201305,23,1,122634.05,41036
201306,23,1,109489.63,36627
201307,23,1,137024.42,45919
201308,23,1,100485.62,33713
201309,23,1,129015.05,43180
201310,23,1,133964.14,49076
201311,23,1,131950,45755
201312,23,1,201578.03,70871
201401,23,1,195313.43,65407
201402,23,1,140887.4,47137
201403,23,1,178639.72,59767
201404,23,1,140575.06,47877
201405,23,1,134748.21,45088
201406,23,1,161982.92,54341
201407,23,1,118783,39799
201408,23,1,114874.47,38452
201409,23,1,164988.78,56065
201410,23,1,149698.53,50115
201411,23,1,150186.21,50256
201412,23,1,96924.71,36300
201101,24,1,NA,NA
201102,24,1,NA,NA
201103,24,1,NA,NA
201104,24,1,NA,NA
201105,24,1,NA,NA
201106,24,1,NA,NA
201107,24,1,NA,NA
201108,24,1,NA,NA
201109,24,1,NA,NA
201110,24,1,NA,NA
201111,24,1,NA,NA
201112,24,1,NA,NA
201201,24,1,NA,NA
201202,24,1,NA,NA
201203,24,1,NA,NA
201204,24,1,NA,NA
201205,24,1,NA,NA
201206,24,1,NA,NA
201207,24,1,61453.74,31055
201208,24,1,210057.86,111280
201209,24,1,191683.47,84217
201210,24,1,197675.2,80189
201211,24,1,134215.56,54716
201212,24,1,117278.25,48065
201301,24,1,192017.68,78008
201302,24,1,211559.08,98245
201303,24,1,177868.01,69796
201304,24,1,226018.68,88099
201305,24,1,238090.75,97810
201306,24,1,246322.16,99144
201307,24,1,233960.83,90644
201308,24,1,262311.7,113545
201309,24,1,311672.84,120518
201310,24,1,175795.55,75313
201311,24,1,93838.45,36346
201312,24,1,165112.43,72538
201401,24,1,193774.74,75059
201402,24,1,232515.22,125777
201403,24,1,214548.12,83017
201404,24,1,181775.9,74481
201405,24,1,163425.34,63300
201406,24,1,239498.82,95180
201407,24,1,174804.66,65143
201408,24,1,206337.56,76794
201409,24,1,215237.7,90395
201410,24,1,139883.33,70394
201411,24,1,189206.56,115823
201412,24,1,60477.23,30441
201101,25,1,140919.68,70978
201102,25,1,131164.74,62697
201103,25,1,119317,52347
201104,25,1,155686.62,74667
201105,25,1,153853.88,67454
201106,25,1,114749.11,50347
201107,25,1,25260.7,11134
201108,25,1,NA,NA
201109,25,1,NA,NA
201110,25,1,125843.03,62528
201111,25,1,89330.43,39326
201112,25,1,82375.7,36249
201201,25,1,126529.77,55564
201202,25,1,120915.76,57514
201203,25,1,76446.17,33601
201204,25,1,124462.03,54713
201205,25,1,100127.57,43999
201206,25,1,50700.59,22322
201207,25,1,9.16,4
201208,25,1,NA,NA
201209,25,1,NA,NA
201210,25,1,169529.99,72661
201211,25,1,133119.75,52380
201212,25,1,97462.54,38384
201301,25,1,157896.69,61395
201302,25,1,224468.28,107857
201303,25,1,193138.18,80471
201304,25,1,295593.74,114443
201305,25,1,107163.84,41739
201306,25,1,156.95,62
201307,25,1,2.59,1
201308,25,1,NA,NA
201309,25,1,NA,NA
201310,25,1,102497.72,48164
201311,25,1,150677.94,58430
201312,25,1,133774.83,59724
201401,25,1,158822.42,61509
201402,25,1,194502.15,105550
201403,25,1,238332.52,103064
201404,25,1,142646.99,55254
201405,25,1,184847.3,79724
201406,25,1,179125.92,70347
201407,25,1,130191.77,49901
201408,25,1,123600.08,46068
201409,25,1,55477.33,21446
201410,25,1,115516.2,44762
201411,25,1,150830.4,69601
201412,25,1,48583.62,18728
201101,26,1,102865.56,44958
201102,26,1,69677.06,30472
201103,26,1,72781.51,31871
201104,26,1,82698.09,36215
201105,26,1,63445.11,27718
201106,26,1,57397.24,20549
201107,26,1,56484.81,18923
201108,26,1,67829.21,22715
201109,26,1,65173.61,21815
201110,26,1,13205.62,4448
201111,26,1,100658.5,33885
201112,26,1,234635.07,85604
201201,26,1,155381.04,52029
201202,26,1,119380.8,40005
201203,26,1,82105.97,27525
201204,26,1,145866.12,48954
201205,26,1,84090.52,28148
201206,26,1,76222.38,25510
201207,26,1,87070.95,29174
201208,26,1,69363.75,23343
201209,26,1,83140.85,27817
201210,26,1,155129.78,51995
201211,26,1,165171.86,59548
201212,26,1,229584.54,80690
201301,26,1,159486.5,55151
201302,26,1,110576.41,37005
201303,26,1,146367.99,49069
201304,26,1,111122.96,37243
201305,26,1,86979.68,29110
201306,26,1,72362.34,24213
201307,26,1,77091.07,25788
201308,26,1,65987.79,22080
201309,26,1,109271.17,36581
201310,26,1,122339.05,41025
201311,26,1,142443.86,47839
201312,26,1,256242.06,93626
201401,26,1,182627.94,61272
201402,26,1,127334.65,42621
201403,26,1,145429.26,48726
201404,26,1,147793.57,54338
201405,26,1,84798.59,28381
201406,26,1,83628.49,27994
201407,26,1,55108.65,18441
201408,26,1,64401.17,21553
201409,26,1,97944.83,33397
201410,26,1,105232.41,35239
201411,26,1,112225.44,37582
201412,26,1,115616.6,42927
201101,27,1,NA,NA
201102,27,1,NA,NA
201103,27,1,NA,NA
201104,27,1,NA,NA
201105,27,1,NA,NA
201106,27,1,NA,NA
201107,27,1,NA,NA
201108,27,1,NA,NA
201109,27,1,NA,NA
201110,27,1,NA,NA
201111,27,1,92953.29,23440
201112,27,1,157831.78,42010
201201,27,1,241842.54,65631
201202,27,1,254940.29,69281
201203,27,1,129176.01,35136
201204,27,1,294676.46,80031
201205,27,1,357638.95,97062
201206,27,1,225175.23,56513
201207,27,1,3.99,1
201208,27,1,NA,NA
201209,27,1,NA,NA
201210,27,1,NA,NA
201211,27,1,121994.51,30808
201212,27,1,151050.19,38066
201301,27,1,284983.98,71850
201302,27,1,258277.06,64921
201303,27,1,271049.53,68070
201304,27,1,287606.98,72322
201305,27,1,280836.73,70540
201306,27,1,206103.81,51801
201307,27,1,23.94,6
201308,27,1,NA,NA
201309,27,1,NA,NA
201310,27,1,NA,NA
201311,27,1,51759.65,13040
201312,27,1,118574.34,30163
201401,27,1,200348.19,50672
201402,27,1,142755.88,36020
201403,27,1,208765.49,52736
201404,27,1,234849.79,63287
201405,27,1,212941.78,61201
201406,27,1,200718.96,57867
201407,27,1,13.96,4
201408,27,1,NA,NA
201409,27,1,NA,NA
201410,27,1,NA,NA
201411,27,1,90962.57,24792
201412,27,1,73455.15,20082
201101,28,1,78928.6,34640
201102,28,1,71652.4,31412
201103,28,1,80121.2,32334
201104,28,1,77994.98,31461
201105,28,1,101475.83,40921
201106,28,1,85073.75,34328
201107,28,1,73967.86,29906
201108,28,1,98218.27,39674
201109,28,1,74299.14,32638
201110,28,1,94877.71,41649
201111,28,1,54900.02,24137
201112,28,1,49470.75,21755
201201,28,1,78411.5,34412
201202,28,1,66767.7,27549
201203,28,1,50556.54,20423
201204,28,1,81757.85,33056
201205,28,1,70206.7,28340
201206,28,1,68186.64,27525
201207,28,1,76541.21,30971
201208,28,1,42856.59,17311
201209,28,1,92792.53,37443
201210,28,1,132305.71,49456
201211,28,1,100031.98,37567
201212,28,1,84137.75,31017
201301,28,1,137229.85,46284
201302,28,1,135104.98,52581
201303,28,1,121808.93,41238
201304,28,1,150336.07,50704
201305,28,1,129419.42,43634
201306,28,1,131698.39,44373
201307,28,1,144221.66,48391
201308,28,1,10.91,4
201309,28,1,132619.59,48969
201310,28,1,101259.73,34207
201311,28,1,108674.68,36578
201312,28,1,105410.87,40007
201401,28,1,143506.34,48405
201402,28,1,159846.95,71825
201403,28,1,155050.52,52247
201404,28,1,108112.65,36480
201405,28,1,108997.2,36711
201406,28,1,129847.99,43765
201407,28,1,94124.62,31723
201408,28,1,111231.69,37422
201409,28,1,124947.44,43568
201410,28,1,100495.84,35070
201411,28,1,118273.05,49531
201412,28,1,43977.91,15374
201101,29,1,424617.11,285218
201102,29,1,315241.63,212254
201103,29,1,315518.58,211888
201104,29,1,355460.68,238729
201105,29,1,440932.94,304844
201106,29,1,330076.6,237613
201107,29,1,310405.19,223447
201108,29,1,431118.48,310333
201109,29,1,327637.88,237689
201110,29,1,386329.72,279500
201111,29,1,306524.16,221328
201112,29,1,436199.2,313992
201201,29,1,155914.85,112290
201202,29,1,12.12,9
201203,29,1,NA,NA
201204,29,1,NA,NA
201205,29,1,NA,NA
201206,29,1,1.39,1
201207,29,1,NA,NA
201208,29,1,NA,NA
201209,29,1,NA,NA
201210,29,1,1.39,1
201211,29,1,NA,NA
201212,29,1,NA,NA
201301,29,1,NA,NA
201302,29,1,NA,NA
201303,29,1,NA,NA
201304,29,1,NA,NA
201305,29,1,NA,NA
201306,29,1,NA,NA
201307,29,1,NA,NA
201308,29,1,NA,NA
201309,29,1,NA,NA
201310,29,1,NA,NA
201311,29,1,NA,NA
201312,29,1,NA,NA
201401,29,1,NA,NA
201402,29,1,NA,NA
201403,29,1,NA,NA
201404,29,1,NA,NA
201405,29,1,NA,NA
201406,29,1,NA,NA
201407,29,1,NA,NA
201408,29,1,NA,NA
201409,29,1,NA,NA
201410,29,1,NA,NA
201411,29,1,NA,NA
201412,29,1,NA,NA
201101,30,1,66890.34,22413
201102,30,1,58788.44,19778
201103,30,1,85985.06,35501
201104,30,1,66160.42,22287
201105,30,1,102291.94,34356
201106,30,1,249791.65,83747
201107,30,1,231893.88,77743
201108,30,1,43708.57,14758
201109,30,1,NA,NA
201110,30,1,14.95,5
201111,30,1,25811.41,10545
201112,30,1,43077.45,19300
201201,30,1,43003.98,17322
201202,30,1,47037.81,18956
201203,30,1,32094.52,12932
201204,30,1,85685.56,37648
201205,30,1,114727.29,52120
201206,30,1,156977.62,63420
201207,30,1,259785.56,102571
201208,30,1,4378.15,1729
201209,30,1,NA,NA
201210,30,1,NA,NA
201211,30,1,NA,NA
201212,30,1,NA,NA
201301,30,1,NA,NA
201302,30,1,85703.29,28849
201303,30,1,159689.35,53622
201304,30,1,191859.53,64429
201305,30,1,153389.47,51467
201306,30,1,331810.61,96448
201307,30,1,342003.47,90449
201308,30,1,120900.78,32012
201309,30,1,NA,NA
201310,30,1,NA,NA
201311,30,1,NA,NA
201312,30,1,NA,NA
201401,30,1,37230.49,12883
201402,30,1,65112.97,22624
201403,30,1,88211,30663
201404,30,1,70830.01,24631
201405,30,1,85560.57,28897
201406,30,1,257729.69,92801
201407,30,1,217314.1,72955
201408,30,1,271542.12,99735
201409,30,1,2884.9,1014
201410,30,1,NA,NA
201411,30,1,NA,NA
201412,30,1,NA,NA
201101,31,1,NA,NA
201102,31,1,NA,NA
201103,31,1,NA,NA
201104,31,1,NA,NA
201105,31,1,NA,NA
201106,31,1,NA,NA
201107,31,1,NA,NA
201108,31,1,NA,NA
201109,31,1,NA,NA
201110,31,1,NA,NA
201111,31,1,NA,NA
201112,31,1,NA,NA
201201,31,1,NA,NA
201202,31,1,NA,NA
201203,31,1,NA,NA
201204,31,1,NA,NA
201205,31,1,NA,NA
201206,31,1,NA,NA
201207,31,1,NA,NA
201208,31,1,NA,NA
201209,31,1,NA,NA
201210,31,1,NA,NA
201211,31,1,NA,NA
201212,31,1,NA,NA
201301,31,1,NA,NA
201302,31,1,NA,NA
201303,31,1,NA,NA
201304,31,1,NA,NA
201305,31,1,NA,NA
201306,31,1,268223.7,87702
201307,31,1,507025.71,174506
201308,31,1,479211.14,166707
201309,31,1,552386.37,196810
201310,31,1,260581.95,87325
201311,31,1,51616.15,17285
201312,31,1,274877.22,106607
201401,31,1,439562.16,157340
201402,31,1,546765.38,275247
201403,31,1,442483.02,157427
201404,31,1,314548.93,105419
201405,31,1,365585.3,122395
201406,31,1,453073.99,159168
201407,31,1,334142.53,122184
201408,31,1,397773.05,144085
201409,31,1,441734.39,156685
201410,31,1,216042.16,72417
201411,31,1,260758.76,111814
201412,31,1,114482.45,38351
201101,32,1,68273.66,76771
201102,32,1,47722.1,53641
201103,32,1,52111.66,58584
201104,32,1,62160.34,69907
201105,32,1,78604.73,88355
201106,32,1,56480.66,70984
201107,32,1,53953.24,67846
201108,32,1,56555.44,71148
201109,32,1,44573.98,56086
201110,32,1,61895.75,77598
201111,32,1,46694.45,52516
201112,32,1,53867.9,60557
201201,32,1,71536.06,80407
201202,32,1,75522.15,84924
201203,32,1,63174.29,71050
201204,32,1,100859.02,113379
201205,32,1,86868.3,97645
201206,32,1,72295.68,81348
201207,32,1,86289.11,101747
201208,32,1,66977.66,84936
201209,32,1,62777.25,79504
201210,32,1,86758.23,110138
201211,32,1,117448.69,191832
201212,32,1,78673.96,99668
201301,32,1,159991.3,264707
201302,32,1,97908.08,124765
201303,32,1,95083.01,120420
201304,32,1,120072.59,152066
201305,32,1,90058.6,114008
201306,32,1,79836.21,100555
201307,32,1,94336.64,119454
201308,32,1,83340.72,105520
201309,32,1,88889.38,112587
201310,32,1,79332.05,100447
201311,32,1,73687.76,86024
201312,32,1,56115.29,63222
201401,32,1,80869.63,91182
201402,32,1,67575.23,76168
201403,32,1,95708.5,107861
201404,32,1,84270.56,94997
201405,32,1,84384.11,95134
201406,32,1,95722.79,107899
201407,32,1,74325.05,83750
201408,32,1,75206,84769
201409,32,1,89993.9,101507
201410,32,1,81323.42,91642
201411,32,1,77257.21,87088
201412,32,1,34801.97,38250
201101,33,1,172107.66,75336
201102,33,1,126619.15,53119
201103,33,1,136243.09,54851
201104,33,1,149023,59978
201105,33,1,200443.39,77018
201106,33,1,167664.2,62468
201107,33,1,148923.41,55518
201108,33,1,201035.29,74899
201109,33,1,165578.46,61709
201110,33,1,200031.53,75647
201111,33,1,139886.45,56337
201112,33,1,124087.11,49974
201201,33,1,186648.99,75127
201202,33,1,139181.04,56091
201203,33,1,110887.33,44654
201204,33,1,191734.68,77177
201205,33,1,180560.52,64869
201206,33,1,180362.98,64828
201207,33,1,128481.88,46249
201208,33,1,8.37,3
201209,33,1,NA,NA
201210,33,1,NA,NA
201211,33,1,NA,NA
201212,33,1,NA,NA
201301,33,1,NA,NA
201302,33,1,NA,NA
201303,33,1,NA,NA
201304,33,1,NA,NA
201305,33,1,NA,NA
201306,33,1,NA,NA
201307,33,1,NA,NA
201308,33,1,NA,NA
201309,33,1,NA,NA
201310,33,1,NA,NA
201311,33,1,NA,NA
201312,33,1,NA,NA
201401,33,1,NA,NA
201402,33,1,NA,NA
201403,33,1,NA,NA
201404,33,1,NA,NA
201405,33,1,NA,NA
201406,33,1,NA,NA
201407,33,1,NA,NA
201408,33,1,NA,NA
201409,33,1,NA,NA
201410,33,1,NA,NA
201411,33,1,NA,NA
201412,33,1,NA,NA
201101,34,1,NA,NA
201102,34,1,NA,NA
201103,34,1,NA,NA
201104,34,1,NA,NA
201105,34,1,NA,NA
201106,34,1,NA,NA
201107,34,1,NA,NA
201108,34,1,NA,NA
201109,34,1,NA,NA
201110,34,1,NA,NA
201111,34,1,NA,NA
201112,34,1,NA,NA
201201,34,1,29585.67,29968
201202,34,1,32996,33441
201203,34,1,19847.14,20103
201204,34,1,51171.56,51771
201205,34,1,50053.4,50637
201206,34,1,56908.31,57597
201207,34,1,11119.83,11269
201208,34,1,NA,NA
201209,34,1,NA,NA
201210,34,1,32021.35,32442
201211,34,1,51672.46,52401
201212,34,1,82994.53,83952
201301,34,1,79955.63,80892
201302,34,1,70859.92,71665
201303,34,1,92927.82,76605
201304,34,1,93794.74,72804
201305,34,1,95570.56,74205
201306,34,1,42659.56,33158
201307,34,1,45708.37,34886
201308,34,1,80903.06,61851
201309,34,1,49580.53,37927
201310,34,1,59869.06,45768
201311,34,1,36808.61,28152
201312,34,1,104652.47,72183
201401,34,1,105076.06,71041
201402,34,1,89994.65,60757
201403,34,1,119430.63,80616
201404,34,1,93043.03,62845
201405,34,1,104422.83,70518
201406,34,1,122562.66,82784
201407,34,1,114938.09,77472
201408,34,1,75484.42,48463
201409,34,1,86614.86,51482
201410,34,1,84213.75,53248
201411,34,1,95706.02,64531
201412,34,1,47781.47,32238
201101,35,1,NA,NA
201102,35,1,NA,NA
201103,35,1,NA,NA
201104,35,1,NA,NA
201105,35,1,NA,NA
201106,35,1,NA,NA
201107,35,1,NA,NA
201108,35,1,NA,NA
201109,35,1,NA,NA
201110,35,1,28948.93,18952
201111,35,1,32059.48,20356
201112,35,1,34052.55,21621
201201,35,1,116247.06,88877
201202,35,1,89498.45,60953
201203,35,1,32177.42,20428
201204,35,1,76599.07,48680
201205,35,1,67073.97,39382
201206,35,1,66414.42,29388
201207,35,1,43258.3,16754
201208,35,1,NA,NA
201209,35,1,50597.56,20281
201210,35,1,192367.33,105462
201211,35,1,196433.58,119302
201212,35,1,92785.94,47121
201301,35,1,249928.14,137061
201302,35,1,140860.88,64484
201303,35,1,147273.68,64781
201304,35,1,161384.59,65859
201305,35,1,140227.56,54102
201306,35,1,128590.93,43630
201307,35,1,74660.5,23547
201308,35,1,35.87,13
201309,35,1,59822.74,34130
201310,35,1,240077.35,164483
201311,35,1,74515.58,47121
201312,35,1,131575.15,84593
201401,35,1,232300.29,157681
201402,35,1,97129.04,65291
201403,35,1,278218.77,213990
201404,35,1,211572.2,147816
201405,35,1,125852.62,73412
201406,35,1,142272.83,79685
201407,35,1,86722.51,48613
201408,35,1,102165.23,58467
201409,35,1,170995.85,152717
201410,35,1,149057.22,138178
201411,35,1,135254.93,116474
201412,35,1,31612.5,24690
201101,36,1,2619.74,549
201102,36,1,373.66,85
201103,36,1,8.98,2
201104,36,1,4.49,1
201105,36,1,13.47,3
201106,36,1,NA,NA
201107,36,1,4.49,1
201108,36,1,NA,NA
201109,36,1,4.49,1
201110,36,1,260183.89,53343
201111,36,1,327982.19,67863
